,type,address,zip,price,date
6959,RESIDENTIAL,43 WEST 61ST STREET,10023,897500,3/28/2019
6960,RESIDENTIAL,43 WEST 61ST STREET,10023,0,12/20/2019
6961,RESIDENTIAL,62 WEST 62ND STREET,10023,0,4/26/2019
6962,RESIDENTIAL,62 WEST 62ND STREET,10023,1776000,5/16/2019
6963,RESIDENTIAL,62 WEST 62ND STREET,10023,2275000,10/22/2019
6964,RESIDENTIAL,62 WEST 62ND STREET,10023,1085000,9/9/2019
6965,RESIDENTIAL,62 WEST 62ND STREET,10023,1625000,6/19/2019
6966,RESIDENTIAL,15 CENTRAL PARK WEST,10023,0,1/4/2019
6967,RESIDENTIAL,15 CENTRAL PARK WEST,10023,9350000,6/10/2019
6968,RESIDENTIAL,15 CENTRAL PARK WEST,10023,3780000,9/27/2019
6969,RESIDENTIAL,15 CENTRAL PARK WEST,10023,1921988,10/21/2019
6970,RESIDENTIAL,15 CENTRAL PARK WEST,10023,6350000,6/26/2019
6971,RESIDENTIAL,15 CENTRAL PARK WEST,10023,18000000,1/7/2019
6972,RESIDENTIAL,15 CENTRAL PARK WEST,10023,0,1/4/2019
6973,RESIDENTIAL,15 CENTRAL PARK WEST,10023,5900000,8/15/2019
6974,RESIDENTIAL,25 CENTRAL PARK WEST,10023,2800000,5/7/2019
6975,RESIDENTIAL,25 CENTRAL PARK WEST,10023,3875000,9/6/2019
6976,RESIDENTIAL,25 CENTRAL PARK WEST,10023,1125000,11/13/2019
6977,RESIDENTIAL,25 CENTRAL PARK WEST,10023,1750000,3/13/2019
6978,RESIDENTIAL,25 CENTRAL PARK WEST,10023,2500000,5/14/2019
6979,RESIDENTIAL,25 CENTRAL PARK WEST,10023,1700000,2/27/2019
6980,RESIDENTIAL,25 CENTRAL PARK WEST,10023,1200000,11/26/2019
6981,RESIDENTIAL,25 CENTRAL PARK WEST,10023,2400000,10/2/2019
6982,RESIDENTIAL,25 CENTRAL PARK WEST,10023,2400000,10/2/2019
6983,RESIDENTIAL,25 CENTRAL PARK WEST,10023,0,7/30/2019
6984,RESIDENTIAL,25 CENTRAL PARK WEST,10023,2225000,8/7/2019
6985,RESIDENTIAL,25 CENTRAL PARK WEST,10023,5550000,4/4/2019
6986,RESIDENTIAL,25 CENTRAL PARK WEST,10023,0,1/29/2019
6987,RESIDENTIAL,25 CENTRAL PARK WEST,10023,5200000,8/9/2019
6988,RESIDENTIAL,25 CENTRAL PARK WEST,10023,13750000,5/22/2019
6989,RESIDENTIAL,25 CENTRAL PARK WEST,10023,13750000,5/22/2019
6990,RESIDENTIAL,25 CENTRAL PARK WEST,10023,3100000,9/25/2019
6991,RESIDENTIAL,30 WEST 63RD STREET,10023,10,12/26/2019
6992,RESIDENTIAL,30 WEST 63RD STREET,10023,2011044,5/30/2019
6993,RESIDENTIAL,30 WEST 63RD STREET,10023,847693,7/29/2019
6994,RESIDENTIAL,30 WEST 63RD STREET,10023,1145531,12/18/2019
6995,RESIDENTIAL,30 WEST 63RD STREET,10023,1200000,6/13/2019
6996,RESIDENTIAL,30 WEST 63RD STREET,10023,0,3/1/2019
6997,RESIDENTIAL,30 WEST 63RD STREET,10023,2350000,3/22/2019
6998,RESIDENTIAL,30 WEST 63RD STREET,10023,0,4/30/2019
6999,RESIDENTIAL,30 WEST 63RD STREET,10023,2975000,10/25/2019
7000,RESIDENTIAL,30 WEST 63RD STREET,10023,3347497,6/24/2019
7001,RESIDENTIAL,30 WEST 63RD STREET,10023,4995000,11/6/2019
7002,RESIDENTIAL,30 WEST 63RD STREET,10023,3550000,8/27/2019
7003,RESIDENTIAL,30 WEST 63RD STREET,10023,1985588,5/2/2019
7004,RESIDENTIAL,20 WEST 64TH STREET,10023,3250000,3/15/2019
7005,RESIDENTIAL,20 WEST 64TH STREET,10023,3400000,5/15/2019
7006,RESIDENTIAL,20 WEST 64TH STREET,10023,1800000,12/19/2019
7007,RESIDENTIAL,20 WEST 64TH STREET,10023,0,5/20/2019
7008,RESIDENTIAL,20 WEST 64TH STREET,10023,2050000,1/7/2019
7009,RESIDENTIAL,20 WEST 64TH STREET,10023,1800000,12/6/2019
7010,RESIDENTIAL,20 WEST 64TH STREET,10023,960000,6/28/2019
7011,RESIDENTIAL,20 WEST 64TH STREET,10023,0,9/26/2019
7012,RESIDENTIAL,15 WEST 63RD STREET,10023,0,10/18/2019
7013,RESIDENTIAL,8 WEST 65TH STREET,10023,1595000,9/24/2019
7014,RESIDENTIAL,43 WEST 64TH STREET,10023,0,4/25/2019
7015,RESIDENTIAL,43 WEST 64TH STREET,10023,10,1/4/2019
7016,RESIDENTIAL,43 WEST 64TH,10023,3350000,8/2/2019
7017,RESIDENTIAL,43 WEST 64TH STREET,10023,3900000,11/4/2019
7018,RESIDENTIAL,29 WEST 65TH STREET,10023,916425,7/26/2019
7019,RESIDENTIAL,29 WEST 65TH STREET,10023,0,10/20/2019
7020,RESIDENTIAL,22 WEST 66TH STREET,10023,3580000,2/19/2019
7021,RESIDENTIAL,45 WEST 67TH STREET,10023,1625000,5/30/2019
7022,RESIDENTIAL,45 WEST 67TH STREET,10023,10,6/21/2019
7023,RESIDENTIAL,45 WEST 67TH STREET,10023,1160000,6/4/2019
7024,RESIDENTIAL,45 WEST 67TH STREET,10023,0,8/19/2019
7025,RESIDENTIAL,45 WEST 67TH STREET,10023,1645000,10/3/2019
7026,RESIDENTIAL,45 WEST 67TH STREET,10023,1125000,11/12/2019
7027,RESIDENTIAL,45 WEST 67TH STREET,10023,10,5/7/2019
7028,RESIDENTIAL,41 WEST 72ND STREET,10023,1600000,8/14/2019
7029,RESIDENTIAL,41 WEST 72ND STREET,10023,0,10/5/2019
7030,RESIDENTIAL,41 WEST 72ND STREET,10023,2499500,9/26/2019
7031,RESIDENTIAL,41 WEST 72ND STREET,10023,0,3/15/2019
7032,RESIDENTIAL,41 WEST 72ND STREET,10023,962246,10/1/2019
7033,RESIDENTIAL,41 WEST 72ND STREET,10023,2070000,10/16/2019
7034,RESIDENTIAL,41 WEST 72ND STREET,10023,2070000,10/16/2019
7035,RESIDENTIAL,41 WEST 72ND STREET,10023,955000,4/9/2019
7036,RESIDENTIAL,27 WEST 72ND STREET,10023,0,5/9/2019
7037,RESIDENTIAL,27 WEST 72ND STREET,10023,0,4/12/2019
7038,RESIDENTIAL,27 WEST 72ND STREET,10023,980000,10/11/2019
7039,RESIDENTIAL,27 WEST 72ND STREET,10023,0,6/18/2019
7040,RESIDENTIAL,27 WEST 72ND STREET,10023,0,1/25/2019
7041,RESIDENTIAL,54 WEST 74TH STREET,10023,995000,11/18/2019
7042,RESIDENTIAL,2 COLUMBUS AVENUE,10019,1850000,7/18/2019
7043,RESIDENTIAL,2 COLUMBUS AVENUE,10019,1150000,3/26/2019
7044,RESIDENTIAL,2 COLUMBUS AVENUE,10019,0,2/26/2019
7045,RESIDENTIAL,2 COLUMBUS AVENUE,10019,3395000,5/20/2019
7046,RESIDENTIAL,2 COLUMBUS AVENUE,10019,2200000,1/29/2019
7047,RESIDENTIAL,2 COLUMBUS AVENUE,10019,0,12/20/2019
7048,RESIDENTIAL,2 COLUMBUS AVENUE,10019,2435000,7/23/2019
7049,RESIDENTIAL,2 COLUMBUS AVENUE,10019,0,7/30/2019
7050,RESIDENTIAL,161 W 61ST STREET,10023,0,3/21/2019
7051,RESIDENTIAL,161 WEST 61ST STREET,10023,0,3/4/2019
7052,RESIDENTIAL,161 WEST 61ST STREET,10023,0,7/12/2019
7053,RESIDENTIAL,161 WEST 61ST STREET,10023,0,11/26/2019
7054,RESIDENTIAL,161 WEST 61ST STREET,10023,0,8/23/2019
7055,RESIDENTIAL,161 WEST 61ST STREET,10023,1025000,9/5/2019
7056,RESIDENTIAL,161 WEST 61ST STREET,10023,960000,9/4/2019
7057,RESIDENTIAL,161 WEST 61ST STREET,10023,1260000,6/12/2019
7058,RESIDENTIAL,161 WEST 61ST STREET,10023,0,7/18/2019
7059,RESIDENTIAL,161 WEST 61ST STREET,10023,975000,1/4/2019
7060,RESIDENTIAL,161 WEST 61ST STREET,10023,1955000,12/19/2019
7061,RESIDENTIAL,161 WEST 61ST STREET,10023,1910000,11/14/2019
7062,RESIDENTIAL,161 WEST 61 STREET,10023,1120700,10/15/2019
7063,RESIDENTIAL,161 WEST 61ST STREET,10023,1350000,10/21/2019
7064,RESIDENTIAL,161 WEST 61 STREET,10023,0,5/2/2019
7065,RESIDENTIAL,161 WEST 61ST STREET,10023,885000,5/29/2019
7066,RESIDENTIAL,160 WEST 66 STREET,10023,1400000,6/25/2019
7067,RESIDENTIAL,160 WEST 66TH STREET,10023,0,8/29/2019
7068,RESIDENTIAL,160 WEST 66TH STREET,10023,1690000,12/19/2019
7069,RESIDENTIAL,160 WEST 66TH STREET,10023,0,5/28/2019
7070,RESIDENTIAL,160 WEST 66TH STREET,10023,1440000,2/1/2019
7071,RESIDENTIAL,160 WEST 66TH STREET,10023,0,3/15/2019
7072,RESIDENTIAL,160 WEST 66TH STREET,10023,1365000,5/21/2019
7073,RESIDENTIAL,160 WEST 66TH STREET,10023,0,8/21/2019
7074,RESIDENTIAL,160 WEST 66TH STREET,10023,0,1/11/2019
7075,RESIDENTIAL,160 WEST 66TH STREET,10023,0,12/27/2019
7076,RESIDENTIAL,160 WEST 66TH STREET,10023,0,2/19/2019
7077,RESIDENTIAL,160 WEST 66TH STREET,10023,0,10/18/2019
7078,RESIDENTIAL,160 WEST 66TH STREET,10023,0,10/18/2019
7079,RESIDENTIAL,160 WEST 66TH STREET,10023,0,5/1/2019
7080,RESIDENTIAL,160 WEST 66TH STREET,10023,0,10/18/2019
7081,RESIDENTIAL,160 WEST 66TH STREET,10023,0,2/22/2019
7082,RESIDENTIAL,160 WEST 66TH STREET,10023,1,5/4/2019
7083,RESIDENTIAL,160 WEST 66TH STREET,10023,1,5/13/2019
7084,RESIDENTIAL,160 WEST 66TH STREET,10023,1,5/3/2019
7085,RESIDENTIAL,144 COLUMBUS AVENUE,10023,0,12/6/2019
7086,RESIDENTIAL,144 COLUMBUS AVENUE,10023,0,10/21/2019
7087,RESIDENTIAL,144 COLUMBUS AVENUE,10023,0,12/31/2019
7088,RESIDENTIAL,144 COLUMBUS AVENUE,10023,0,12/31/2019
7089,RESIDENTIAL,144 COLUMBUS AVENUE,10023,3995000,12/26/2019
7090,RESIDENTIAL,1965 BROADWAY,10023,0,10/23/2019
7091,RESIDENTIAL,1965 BROADWAY,10023,2500100,9/6/2019
7092,RESIDENTIAL,1965 BROADWAY,10023,1525000,12/20/2019
7093,RESIDENTIAL,1965 BROADWAY,10023,294578,7/8/2019
7094,RESIDENTIAL,1965 BROADWAY,10023,4100000,1/9/2019
7095,RESIDENTIAL,1965 BROADWAY,10023,0,6/11/2019
7096,RESIDENTIAL,1965 BROADWAY,10023,0,12/20/2019
7097,RESIDENTIAL,1965 BROADWAY,10023,0,12/20/2019
7098,RESIDENTIAL,1965 BROADWAY,10023,2990000,12/11/2019
7099,RESIDENTIAL,1965 BROADWAY,10023,3500000,11/22/2019
7100,RESIDENTIAL,1965 BROADWAY,10023,3410000,6/7/2019
7101,RESIDENTIAL,1965 BROADWAY,10023,7500000,4/16/2019
7102,RESIDENTIAL,1965 BROADWAY,10023,0,6/6/2019
7103,RESIDENTIAL,1965 BROADWAY,10023,11500000,5/17/2019
7104,RESIDENTIAL,1991 BROADWAY,10023,0,3/22/2019
7105,RESIDENTIAL,1991 BROADWAY,10023,750000,8/30/2019
7106,RESIDENTIAL,1991 BROADWAY,10023,1220000,12/6/2019
7107,RESIDENTIAL,1991 BROADWAY,10023,770000,1/28/2019
7108,RESIDENTIAL,111 WEST 67TH STREET,10023,2325000,7/12/2019
7109,RESIDENTIAL,111 WEST 67TH STREET,10023,2325000,7/12/2019
7110,RESIDENTIAL,111 WEST 67TH STREET,10023,0,10/4/2019
7111,RESIDENTIAL,111 WEST 67TH STREET,10023,0,5/28/2019
7112,RESIDENTIAL,111 WEST 67TH STREET,10023,11000000,5/13/2019
7113,RESIDENTIAL,111 WEST 67TH STREET,10023,2835000,1/14/2019
7114,RESIDENTIAL,111 WEST 67TH STREET,10023,2150000,4/9/2019
7115,RESIDENTIAL,111 WEST 67TH STREET,10023,0,10/17/2019
7116,RESIDENTIAL,111 WEST 67TH STREET,10023,0,10/31/2019
7117,RESIDENTIAL,101 WEST 67TH STREET,10023,3700000,12/11/2019
7118,RESIDENTIAL,101 WEST 67TH STREET,10023,3400000,6/21/2019
7119,RESIDENTIAL,101 WEST 67TH STREET,10023,0,5/22/2019
7120,RESIDENTIAL,101 WEST 67TH STREET,10023,0,5/22/2019
7121,RESIDENTIAL,101 WEST 67TH STREET,10023,0,5/22/2019
7122,RESIDENTIAL,101 WEST 67TH STREET,10023,1735000,7/30/2019
7123,RESIDENTIAL,101 WEST 67TH STREET,10023,0,10/4/2019
7124,RESIDENTIAL,101 WEST 67TH STREET,10023,0,10/4/2019
7125,RESIDENTIAL,155 WEST 68TH STREET,10023,1225000,7/23/2019
7126,RESIDENTIAL,155 WEST 68TH STREET,10023,875000,8/14/2019
7127,RESIDENTIAL,155 WEST 68TH STREET,10023,0,12/6/2019
7128,RESIDENTIAL,155 WEST 68TH STREET,10023,700000,9/23/2019
7129,RESIDENTIAL,155 WEST 68TH STREET,10023,1080000,5/30/2019
7130,RESIDENTIAL,155 WEST 68TH STREET,10023,0,1/17/2019
7131,RESIDENTIAL,155 WEST 68TH STREET,10023,0,3/8/2019
7132,RESIDENTIAL,155 WEST 68TH STREET,10023,0,9/10/2019
7133,RESIDENTIAL,155 WEST 68TH STREET,10023,10,5/23/2019
7134,RESIDENTIAL,155 WEST 68TH STREET,10023,2180000,7/30/2019
7135,RESIDENTIAL,155 WEST 68TH STREET,10023,0,12/4/2019
7136,RESIDENTIAL,155 WEST 68TH STREET,10023,2180000,7/30/2019
7137,RESIDENTIAL,155 WEST 68TH STREET,10023,0,3/14/2019
7138,RESIDENTIAL,2000 BROADWAY,10023,2175000,6/27/2019
7139,RESIDENTIAL,2000 BROADWAY,10023,0,5/20/2019
7140,RESIDENTIAL,2000 BROADWAY,10023,790000,7/23/2019
7141,RESIDENTIAL,2000 BROADWAY,10023,2650000,2/5/2019
7142,RESIDENTIAL,2000 BROADWAY,10023,0,6/26/2019
7143,RESIDENTIAL,2000 BROADWAY,10023,855583,3/16/2019
7144,RESIDENTIAL,2000 BROADWAY,10023,3982000,8/9/2019
7145,RESIDENTIAL,104 WEST 70TH STREET,10023,1575000,9/5/2019
7146,RESIDENTIAL,104 WEST 70TH STREET,10023,2451200,2/15/2019
7147,RESIDENTIAL,104 WEST 70TH ST,10023,2451200,2/15/2019
7148,RESIDENTIAL,104 WEST 70TH STREET,10023,810000,8/8/2019
7149,RESIDENTIAL,104 WEST 70TH STREET,10023,2700000,8/9/2019
7150,RESIDENTIAL,104 WEST 70TH STREET,10023,2700000,8/9/2019
7151,RESIDENTIAL,104 WEST 70TH STREET,10023,800000,8/9/2019
7152,RESIDENTIAL,135 WEST 70TH STREET,10023,1295000,8/30/2019
7153,RESIDENTIAL,135 WEST 70TH ST,10023,0,9/20/2019
7154,RESIDENTIAL,135 WEST 70TH STREET,10023,975000,7/9/2019
7155,RESIDENTIAL,135 WEST 70TH STREET,10023,1965000,2/1/2019
7156,RESIDENTIAL,155 WEST 70TH STREET,10023,2950000,6/21/2019
7157,RESIDENTIAL,155 WEST 70TH STREET,10023,2800000,6/21/2019
7158,RESIDENTIAL,155 WEST 70TH STREET,10023,2420000,5/8/2019
7159,RESIDENTIAL,155 WEST 70TH STREET,10023,845000,12/12/2019
7160,RESIDENTIAL,155 WEST 70TH STREET,10023,1684800,7/2/2019
7161,RESIDENTIAL,155 WEST 70TH STREET,10023,780000,1/8/2019
7162,RESIDENTIAL,155 WEST 70TH STREET,10023,620000,1/29/2019
7163,RESIDENTIAL,155 WEST 71ST ST,10023,765000,12/20/2019
7164,RESIDENTIAL,155 WEST 71ST STREET,10023,650000,5/31/2019
7165,RESIDENTIAL,112 WEST 72ND STREET,10023,585000,10/10/2019
7166,RESIDENTIAL,112 WEST 72ND STREET,10023,0,1/31/2019
7167,RESIDENTIAL,105 WEST 72ND STREET,10023,1575000,9/13/2019
7168,RESIDENTIAL,105 WEST 72ND STREET,10023,1575000,9/13/2019
7169,RESIDENTIAL,386 COLUMBUS AVENUE,10024,0,3/30/2019
7170,RESIDENTIAL,130 WEST 79TH STREET,10024,1100000,5/13/2019
7171,RESIDENTIAL,130 WEST 79TH STREET,10024,1175000,6/21/2019
7172,RESIDENTIAL,130 WEST 79TH STREET,10024,1030000,2/25/2019
7173,RESIDENTIAL,130 WEST 79TH STREET,10024,1550000,6/4/2019
7174,RESIDENTIAL,130 WEST 79 STREET,10024,0,2/21/2019
7175,RESIDENTIAL,130 WEST 79TH STREET,10024,3000000,8/21/2019
7176,RESIDENTIAL,130 WEST 79TH STREET,10024,600000,8/21/2019
7177,RESIDENTIAL,130 WEST 79TH STREET,10024,0,2/21/2019
7178,RESIDENTIAL,130 WEST 79TH STREET,10024,3000000,8/21/2019
7179,RESIDENTIAL,101 WEST 78TH STREET,10024,5149788,4/9/2019
7180,RESIDENTIAL,101 WEST 78TH STREET,10024,1683363,10/17/2019
7181,RESIDENTIAL,101 WEST 78TH STREET,10024,10898550,5/6/2019
7182,RESIDENTIAL,101 WEST 78TH STREET,10024,7975338,6/26/2019
7183,RESIDENTIAL,101 WEST 78TH STREET,10024,1200000,6/26/2019
7184,RESIDENTIAL,101 WEST 78TH STREET,10024,9200000,1/22/2019
7185,RESIDENTIAL,101 WEST 78TH STREET,10024,2300000,4/16/2019
7186,RESIDENTIAL,10 WEST END AVENUE,10023,1680000,8/13/2019
7187,RESIDENTIAL,10 WEST END AVENUE,10023,0,3/27/2019
7188,RESIDENTIAL,10 WEST END AVENUE,10023,979000,6/26/2019
7189,RESIDENTIAL,10 WEST END AVENUE,10023,1075000,6/7/2019
7190,RESIDENTIAL,10 WEST END AVENUE,10023,1975000,11/7/2019
7191,RESIDENTIAL,10 WEST END AVENUE,10023,1775000,4/18/2019
7192,RESIDENTIAL,555 WEST 59TH STREET,10019,1105000,4/17/2019
7193,RESIDENTIAL,555 WEST 59TH STREET,10019,4750000,6/28/2019
7194,RESIDENTIAL,555 WEST 59TH STREET,10019,0,10/26/2019
7195,RESIDENTIAL,555 WEST 59TH STREET,10019,2025000,11/18/2019
7196,RESIDENTIAL,555 WEST 59TH STREET,10019,1850000,4/22/2019
7197,RESIDENTIAL,555 WEST 59TH STREET,10019,1850000,4/23/2019
7198,RESIDENTIAL,555 WEST 59TH STREET,10019,0,12/20/2019
7199,RESIDENTIAL,555 WEST 59TH STREET,10019,2075000,12/3/2019
7200,RESIDENTIAL,555 WEST 59TH STREET,10019,0,10/31/2019
7201,RESIDENTIAL,555 WEST 59TH STREET,10019,0,10/28/2019
7202,RESIDENTIAL,555 WEST 59TH STREET,10019,2650000,4/30/2019
7203,RESIDENTIAL,225 WEST 60TH STREET,10023,1065000,11/26/2019
7204,RESIDENTIAL,225 WEST 60TH STREET,10023,1475000,9/20/2019
7205,RESIDENTIAL,225 WEST 60TH STREET,10023,1700000,6/25/2019
7206,RESIDENTIAL,243 WEST 60TH STREET,10023,1934675,7/12/2019
7207,RESIDENTIAL,200 WEST END AVENUE,10023,2400000,12/11/2019
7208,RESIDENTIAL,200 WEST END AVENUE,10023,4300000,6/27/2019
7209,RESIDENTIAL,200 WEST END AVENUE,10023,950000,7/17/2019
7210,RESIDENTIAL,200 WEST END AVENUE,10023,975000,1/9/2019
7211,RESIDENTIAL,200 WEST END AVENUE,10023,1210000,7/2/2019
7212,RESIDENTIAL,200 WEST END AVENUE,10023,5075000,12/23/2019
7213,RESIDENTIAL,200 WEST END AVENUE,10023,3900000,6/26/2019
7214,RESIDENTIAL,200 WEST END AVENUE,10023,0,2/21/2019
7215,RESIDENTIAL,240 WEST END AVENUE,10023,1685000,1/16/2019
7216,RESIDENTIAL,240 WEST END AVENUE,10023,0,12/15/2019
7217,RESIDENTIAL,240 WEST END AVENUE,10023,0,12/15/2019
7218,RESIDENTIAL,240 WEST END AVENUE,10023,0,12/15/2019
7219,RESIDENTIAL,240 WEST END AVENUE,10023,0,12/15/2019
7220,RESIDENTIAL,211 WEST 71ST STREET,10023,0,5/7/2019
7221,RESIDENTIAL,201 WEST 72ND STREET,10023,710000,6/6/2019
7222,RESIDENTIAL,201 WEST 72ND STREET,10023,0,6/10/2019
7223,RESIDENTIAL,201 WEST 72ND STREET,10023,0,9/19/2019
7224,RESIDENTIAL,201 WEST 72ND STREET,10023,695000,3/22/2019
7225,RESIDENTIAL,201 WEST 72ND STREET,10023,1800000,10/24/2019
7226,RESIDENTIAL,201 WEST 72ND STREET,10023,740000,4/9/2019
7227,RESIDENTIAL,201 WEST 72ND STREET,10023,940000,12/20/2019
7228,RESIDENTIAL,201 WEST 72ND STREET,10023,1725000,1/4/2019
7229,RESIDENTIAL,201 WEST 72ND STREET,10023,3100000,6/26/2019
7230,RESIDENTIAL,253 WEST 73RD STREET,10023,1100000,10/21/2019
7231,RESIDENTIAL,253 WEST 73RD STREET,10023,0,12/16/2019
7232,RESIDENTIAL,253 W 73RD ST,10023,0,12/12/2019
7233,RESIDENTIAL,253 WEST 73RD STREET,10023,0,12/16/2019
7234,RESIDENTIAL,2109 BROADWAY,10023,850000,10/28/2019
7235,RESIDENTIAL,2109 BROADWAY,10023,0,6/18/2019
7236,RESIDENTIAL,2109 BROADWAY,10023,0,5/30/2019
7237,RESIDENTIAL,2109 BROADWAY,10023,795000,1/8/2019
7238,RESIDENTIAL,2109 BROADWAY,10023,1350000,4/12/2019
7239,RESIDENTIAL,2109 BROADWAY,10023,660000,1/14/2019
7240,RESIDENTIAL,2109 BROADWAY,10023,859000,7/22/2019
7241,RESIDENTIAL,2109 BROADWAY,10023,76099,8/15/2019
7242,RESIDENTIAL,2109 BROADWAY,10023,0,11/21/2019
7243,RESIDENTIAL,2109 BROADWAY,10023,775000,12/12/2019
7244,RESIDENTIAL,2109 BROADWAY,10023,0,10/18/2019
7245,RESIDENTIAL,2109 BROADWAY,10023,995000,2/26/2019
7246,RESIDENTIAL,2109 BROADWAY,10023,2950000,9/6/2019
7247,RESIDENTIAL,2109 BROADWAY,10023,2950000,9/6/2019
7248,RESIDENTIAL,2109 BROADWAY,10023,1875000,4/5/2019
7249,RESIDENTIAL,2109 BROADWAY,10023,1875000,4/5/2019
7250,RESIDENTIAL,2109 BROADWAY,10023,1100000,2/5/2019
7251,RESIDENTIAL,2109 BROADWAY,10023,550000,7/12/2019
7252,RESIDENTIAL,2109 BROADWAY,10023,1585000,1/11/2019
7253,RESIDENTIAL,2112 BROADWAY,10023,3900000,1/18/2019
7254,RESIDENTIAL,2112 BROADWAY,10023,3500000,3/26/2019
7255,RESIDENTIAL,2112 BROADWAY,10023,6000000,2/4/2019
7256,RESIDENTIAL,201 WEST 74TH STREET,10023,0,12/27/2019
7257,RESIDENTIAL,201 WEST 74TH STREET,10023,595000,8/27/2019
7258,RESIDENTIAL,201 WEST 74TH STREET,10023,555000,9/26/2019
7259,RESIDENTIAL,2148 BROADWAY,10023,7350000,6/27/2019
7260,RESIDENTIAL,2148 BROADWAY,10023,4400000,6/27/2019
7261,RESIDENTIAL,2148 BROADWAY,10023,6995000,6/18/2019
7262,RESIDENTIAL,2148 BROADWAY,10023,12000000,6/27/2019
7263,RESIDENTIAL,2148 BROADWAY,10023,10495000,1/16/2019
7264,RESIDENTIAL,235 WEST 75TH STREET,10023,4481234,12/3/2019
7265,RESIDENTIAL,235 WEST 75TH STREET,10023,4985073,10/18/2019
7266,RESIDENTIAL,235 WEST 75 STREET,10023,2997613,1/2/2019
7267,RESIDENTIAL,235 WEST 75TH STREET,10023,3487750,7/10/2019
7268,RESIDENTIAL,205 WEST 76TH STREET,10023,2325000,5/15/2019
7269,RESIDENTIAL,205 WEST 76TH STREET,10023,0,5/6/2019
7270,RESIDENTIAL,205 WEST 76TH STREET,10023,1960000,6/6/2019
7271,RESIDENTIAL,205 WEST 76TH STREET,10023,3220000,12/17/2019
7272,RESIDENTIAL,205 WEST 76TH STREET,10023,0,9/19/2019
7273,RESIDENTIAL,230 WEST 78TH STREET,10024,2550000,5/9/2019
7274,RESIDENTIAL,230 WEST 78TH STREET,10024,1650000,7/30/2019
7275,RESIDENTIAL,230 WEST 78TH STREET,10024,4650000,6/27/2019
7276,RESIDENTIAL,221 WEST 77TH STREET,10024,7300000,6/13/2019
7277,RESIDENTIAL,2211 BROADWAY,10024,5375000,3/19/2019
7278,RESIDENTIAL,2211 BROADWAY,10024,2525000,5/16/2019
7279,RESIDENTIAL,2211 BROADWAY,10024,0,8/16/2019
7280,RESIDENTIAL,2211 BROADWAY,10024,0,8/15/2019
7281,RESIDENTIAL,2211 BROADWAY,10024,2525000,5/16/2019
7282,RESIDENTIAL,2211 BROADWAY,10024,0,8/16/2019
7283,RESIDENTIAL,2211 BROADWAY,10024,0,8/15/2019
7284,RESIDENTIAL,2211 BROADWAY,10024,5115000,2/7/2019
7285,RESIDENTIAL,2211 BROADWAY,10024,10,11/25/2019
7286,RESIDENTIAL,2211 BROADWAY,10024,3658000,6/25/2019
7287,RESIDENTIAL,2211 BROADWAY,10024,5600000,9/23/2019
7288,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,1530000,10/3/2019
7289,RESIDENTIAL,200 RIVERSIDE BLVD,10069,0,11/14/2019
7290,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,605000,2/11/2019
7291,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,810000,12/3/2019
7292,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,880000,6/4/2019
7293,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2950000,12/6/2019
7294,RESIDENTIAL,200 RIVERSIDE BLVD,10069,2400000,1/25/2019
7295,RESIDENTIAL,200 RIVERSIDE BLVD,10069,0,2/21/2019
7296,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2950000,12/6/2019
7297,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,1/4/2019
7298,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,2082500,10/24/2019
7299,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,1/4/2019
7300,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,5200000,12/23/2019
7301,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,5200000,12/23/2019
7302,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,2/8/2019
7303,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,4/12/2019
7304,RESIDENTIAL,200 RIVERSIDE BOULEVARD,10069,0,11/14/2019
7305,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,1117000,8/12/2019
7306,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,7/18/2019
7307,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2835000,5/23/2019
7308,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,2/19/2019
7309,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,980000,12/19/2019
7310,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2316967,8/28/2019
7311,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2800000,5/28/2019
7312,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,1/31/2019
7313,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,0,10/24/2019
7314,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,999999,12/20/2019
7315,RESIDENTIAL,220 RIVERSIDE BOULEVARD,10069,2700000,2/15/2019
